x1,x2,x3,x4,y1
   1.96751,   9.33265,   8.82840,   3.77995,   8.92928
   8.26354,   8.53861,   1.08964,   3.13889,   2.06763
   3.28739,   2.41886,   8.33512,   4.94892,   3.49581
   9.35572,   8.77865,   4.39175,   6.04796,   1.75387
   5.27997,   6.41210,   3.48452,   7.95188,   4.60858
   3.57010,   8.51928,   2.87355,   6.69291,   6.25155
   6.40968,   5.50322,   8.97249,   5.11466,   3.96289
   9.47921,   9.16846,   7.56184,   7.98601,   0.52582
   1.52521,   1.46400,   4.09208,   7.50337,   3.41183
   7.65270,   8.39481,   2.31969,   3.71641,   1.58163
   3.86869,   7.42080,   1.90331,   9.58180,   8.46030
   2.14021,   8.73735,   9.42194,   7.89498,   6.77156
   1.14349,   3.01950,   7.35286,   8.37041,   2.13420
   1.17960,   4.62157,   4.60791,   5.12277,   3.48026
   9.36755,   6.08690,   6.64837,   8.93485,   3.99884
   6.82139,   2.17261,   2.77081,   1.37294,   4.85440
   1.69572,   9.41866,   6.30414,   7.68982,   7.84626
   2.68203,   8.71970,   8.82524,   8.47009,   6.04810
   4.83681,   1.34856,   2.22938,   8.76133,   7.40501
   1.64966,   6.08710,   7.10952,   2.76490,   6.21020
   5.01840,   4.80078,   2.41766,   1.33174,   1.10751
   3.59580,   9.91947,   4.92072,   4.92802,   6.32368
   9.46729,   1.05027,   4.62412,   2.95139,   8.58163
   5.90062,   4.16161,   5.44132,   9.56188,   4.47248
   2.23248,   3.38550,   1.96327,   4.00796,   2.34738
   5.09255,   3.30651,   5.23731,   8.55285,   3.76600
   9.48321,   2.95559,   6.02430,   6.58366,   6.55155
   7.28620,   2.38021,   2.71047,   2.36359,   4.91824
   9.53857,   6.40562,   5.90449,   2.28212,   4.78926
   4.16143,   4.67728,   3.30036,   1.05553,   2.30333
   1.38717,   8.30712,   8.31641,   2.45076,   9.07147
   4.44601,   5.87771,   3.18476,   2.25450,   1.70738
   3.13109,   8.22048,   4.40080,   7.23111,   5.82345
   6.66506,   5.40290,   1.56110,   8.33165,   6.88719
   9.05441,   1.95580,   3.51168,   8.72660,   8.80827
   2.14514,   3.16779,   1.48758,   3.08171,   1.89395
   7.20050,   5.01377,   9.33605,   3.36592,   6.35800
   3.22757,   3.27796,   4.83544,   1.31257,   3.52323
   9.17533,   6.71621,   4.31662,   1.81646,   3.50686
   5.64394,   1.37969,   3.81806,   9.77598,   7.32671
   9.32753,   1.97010,   5.40916,   9.21586,   8.28388
   4.41933,   4.90086,   9.19362,   9.81980,   0.78992
   2.77477,   4.03267,   4.13078,   6.35484,   2.55514
   1.11838,   1.13191,   9.74076,   3.52058,   6.22020
   6.33675,   4.65482,   4.18059,   4.88215,   1.82239
   6.56776,   1.26970,   2.95648,   2.06214,   5.37301
   2.86701,   1.98120,   3.99304,   1.23317,   2.89854
   1.02370,   5.94060,   6.65132,   9.23962,   5.55654
   7.97120,   8.42895,   9.22687,   6.27188,   2.99024
   2.57634,   5.83683,   9.99185,   1.52974,   9.06853
   8.55048,   3.86666,   4.09884,   8.87057,   6.68637
   2.44974,   3.65793,   5.92131,   2.82011,   3.32824
   6.23967,   2.43710,   8.83626,   3.72392,   6.37147
   3.24398,   6.57155,   8.56503,   2.46836,   6.94565
   9.42089,   3.49695,   8.49310,   2.78278,   8.22804
   8.05143,   1.45643,   3.81157,   7.75736,   7.68526
   3.80672,   8.43166,   2.10942,   3.09105,   4.72798
   4.10038,   4.20233,   5.28766,   5.11755,   0.19832
   9.24816,   2.86295,   7.67140,   3.76807,   7.48378
   2.10846,   3.27270,   4.57907,   1.75260,   3.05686
   4.48606,   7.78279,   8.90208,   8.62248,   3.30856
   6.22696,   9.20498,   9.06063,   3.84715,   6.00407
   8.62250,   4.49991,   9.53935,   8.98180,   4.16013
   4.58917,   3.83898,   1.26096,   3.74260,   2.59256
   4.01206,   8.99772,   8.89902,   9.80506,   5.06731
   3.80751,   7.81724,   2.56886,   5.80379,   5.15196
   6.26163,   7.60741,   9.70574,   6.70025,   3.29304
   6.69776,   7.58354,   5.94578,   3.20990,   2.87570
   6.56306,   7.96310,   3.60062,   8.19510,   4.80305
   6.23854,   9.53669,   2.65856,   3.08911,   3.32614
   1.15380,   4.80205,   7.85298,   1.37150,   7.43769
   9.48711,   4.05939,   7.66944,   7.22647,   5.44577
   4.94931,   5.80895,   5.69875,   9.41864,   3.81793
   5.96153,   4.95347,   3.15177,   5.11923,   2.21067
   8.06925,   4.73827,   4.63083,   9.07438,   5.55342
   9.18404,   4.12913,   7.18462,   5.17708,   5.43896
   4.17604,   8.62649,   9.98801,   3.41966,   7.93409
   5.31054,   4.53154,   9.33243,   5.40436,   4.00458
   7.25025,   7.18760,   9.01643,   1.29292,   7.72376
   7.34731,   6.24080,   5.26905,   1.23146,   4.18646
   7.02375,   7.65761,   6.33888,   7.02367,   0.93312
   2.74772,   1.12501,   3.00928,   4.66862,   2.32091
   4.04529,   1.08661,   5.46706,   4.70469,   3.05532
   4.07818,   8.39563,   4.26280,   8.57301,   6.10068
   8.63805,   9.12303,   8.35653,   6.42804,   1.98853
   4.88207,   2.56862,   6.25953,   8.60942,   3.29759
   5.37041,   2.09110,   3.36556,   6.03480,   4.22832
   1.53876,   6.79452,   3.21312,   4.30315,   5.36760
   3.39000,   3.95796,   7.94662,   8.20453,   0.62377
   9.71430,   9.00965,   1.78838,   9.45812,   7.70204
   6.55752,   9.50808,   3.03133,   7.39013,   5.26355
   3.93834,   3.72206,   8.11390,   6.99828,   1.13639
   5.51340,   6.04515,   4.85530,   5.52007,   0.85127
   4.96222,   9.80774,   2.30276,   6.45467,   6.38102
   7.11915,   9.01844,   1.36192,   8.76278,   7.64068
   5.10304,   4.88554,   1.78773,   9.15736,   7.37284
   4.06214,   5.40660,   5.31299,   7.08621,   2.22528
   3.49250,   3.08612,   3.09226,   3.63723,   0.67981
   5.14032,   5.51986,   7.07935,   9.96149,   2.90702
   3.78159,   7.76909,   6.84069,   2.43022,   5.94578
   5.46370,   5.77687,   8.30450,   5.07489,   3.24476
   2.37577,   3.68903,   3.67410,   8.28007,   4.78954
   3.15804,   9.11912,   8.93580,   4.80308,   7.25354
   2.05246,   8.42780,   8.74930,   5.24112,   7.27684
   3.80104,   9.82380,   3.20940,   5.62371,   6.48864
   6.85099,   7.85172,   6.56942,   4.22167,   2.55212
   7.79038,   9.04249,   5.50714,   1.69750,   4.01012
   1.29969,   3.30424,   3.64529,   6.61821,   3.58560
   6.89560,   2.32567,   4.06190,   6.87660,   5.36720
   9.31823,   1.74704,   4.02105,   4.64541,   7.59689
   2.22921,   8.99509,   8.28933,   1.07684,   9.88924
   3.61978,   9.33140,   4.24270,   7.50645,   6.57835
   1.09499,   6.59499,   2.62597,   7.24055,   7.17943
   1.44667,   6.27799,   2.02287,   6.25619,   6.42360
   8.19118,   1.15974,   1.48140,   2.18184,   7.06624
   7.18196,   2.04914,   8.33424,   8.56945,   5.13820
   8.37545,   8.26303,   6.86100,   8.55586,   1.69858
   8.80799,   7.85682,   9.80691,   3.85628,   6.02617
   6.75386,   5.57766,   6.44696,   1.91125,   4.68573
   6.49485,   1.17628,   9.30148,   8.21460,   5.42849
   3.76778,   8.33699,   7.27072,   8.81645,   4.82359
   2.86740,   1.36777,   8.87960,   7.28343,   2.19012
   6.56611,   5.77087,   7.22171,   5.75796,   1.66583
   4.67414,   8.10500,   4.16369,   9.82826,   6.62255
   4.53656,   9.99048,   9.99244,   6.18989,   6.64865
   8.27325,   1.44238,   8.28971,   5.15305,   7.51661
   3.18675,   7.78434,   1.40936,   2.48462,   4.72165
   5.29799,   8.17600,   1.66563,   7.29203,   6.31976
   3.47163,   9.63270,   7.36789,   5.78354,   6.36152
   6.25741,   5.63371,   2.21186,   2.15121,   0.62664
   6.88504,   1.49180,   9.54500,   1.45263,   9.72490
   7.01992,   3.94439,   5.78740,   5.77945,   3.07554
   5.54503,   8.91352,   7.50994,   6.12394,   3.64249
   9.91416,   3.95981,   5.33805,   1.88137,   6.88498
   6.23414,   4.39384,   7.99909,   1.56637,   6.69079
   2.85912,   7.25510,   9.40030,   8.82512,   4.43345
   8.48445,   5.26396,   2.11914,   4.41356,   3.95422
   4.02943,   3.54434,   7.02061,   8.77063,   1.81601
   5.51316,   9.19160,   2.15303,   1.05327,   3.83933
   1.48165,   2.03869,   9.56393,   9.19615,   0.66750
   2.76438,   5.39211,   3.12638,   6.66803,   4.41002
   2.89747,   5.96333,   8.68256,   7.52847,   3.27588
   4.31070,   2.15806,   4.10512,   8.16233,   4.59291
   5.83723,   6.57314,   6.94006,   4.97617,   2.09724
   7.33236,   3.55825,   7.44720,   1.90616,   6.70425
   9.83736,   4.90459,   8.23637,   2.74542,   7.38124
   7.55594,   2.24194,   9.52317,   8.43373,   5.42453
   8.06455,   1.79834,   9.73408,   4.92897,   7.89648
   7.11515,   3.81891,   1.27728,   8.25000,   7.71259
   7.56378,   2.37703,   3.06585,   2.16593,   5.26424
   3.00709,   2.32066,   2.68321,   2.23562,   0.81946
   6.77225,   6.75727,   1.47716,   9.79712,   8.31997
   2.80557,   5.55070,   2.91174,   3.33062,   2.77691
   9.89615,   1.51075,   8.74916,   9.92010,   8.46676
   4.80174,   8.83103,   4.46473,   5.65171,   4.20048
   7.98344,   4.56508,   9.83859,   5.98273,   5.15295
   8.85778,   8.92025,   2.06419,   6.14291,   4.07920
   9.36712,   5.44837,   7.54083,   4.55185,   4.92855
   5.60480,   4.07316,   5.48412,   2.66836,   3.20537
   6.68956,   6.15170,   3.43329,   7.83525,   4.43470
   9.82304,   6.49915,   2.24609,   3.26142,   3.47550
   4.96454,   5.17821,   9.93937,   5.69839,   4.24636
   7.54290,   7.19359,   3.18231,   8.72301,   5.55170
   6.99073,   1.92271,   3.95230,   8.04984,   6.51726
   8.94623,   5.00837,   4.74357,   6.98351,   4.53035
   4.87271,   2.12382,   5.61152,   9.77530,   4.98933
   3.96663,   2.14389,   4.22822,   8.35814,   4.51426
   1.73886,   4.52319,   8.45860,   8.43887,   2.78439
   1.94187,   5.00188,   4.06370,   5.37007,   3.32720
   8.59103,   6.98198,   3.95160,   1.05121,   3.31682
   4.16334,   6.01540,   8.80215,   6.26661,   3.13992
   6.65394,   6.90130,   8.28682,   1.28513,   7.00605
   9.81565,   4.44962,   1.18014,   7.88996,   8.59161
   9.18050,   5.74585,   8.42338,   1.40083,   7.81748
   2.35969,   9.02942,   6.80424,   1.52117,   8.50859
   2.86675,   2.85946,   9.03480,   7.00534,   2.02947
   5.94979,   2.59307,   9.50350,   4.15047,   6.31842
   4.93126,   1.26038,   1.57456,   4.85363,   4.92215
   1.15149,   9.40450,   3.76774,   5.59808,   8.45354
   8.92190,   7.36350,   9.27790,   6.29240,   3.36776
   4.33789,   5.23441,   8.70192,   7.23180,   1.72192
   4.17227,   2.95646,   3.15096,   4.91933,   2.14600
   2.88076,   2.44412,   6.63595,   4.30675,   2.36978
   7.63915,   7.56536,   1.90121,   4.30252,   2.40244
   7.14323,   9.70695,   9.18056,   4.84468,   5.03710
   9.34562,   2.65671,   6.54978,   6.56747,   6.68893
   3.34321,   2.61479,   8.08657,   7.11008,   1.21824
   5.05683,   7.23889,   5.55588,   5.53016,   2.18222
   1.89190,   2.65918,   3.08721,   9.35041,   6.31003
   6.91292,   1.23163,   6.13100,   8.46651,   6.14261
   9.45946,   8.03272,   7.85253,   9.31079,   2.04013
   8.33671,   7.26001,   4.60956,   2.11365,   2.71824
   6.21884,   9.76003,   8.75509,   9.46743,   3.61213
   6.33935,   6.03174,   4.97654,   3.71277,   1.30068
   2.71167,   5.62717,   5.64748,   3.34993,   3.71199
   7.95944,   9.66713,   3.21498,   5.28957,   2.68702
   1.98936,   9.43877,   7.98746,   4.43512,   8.25305
   8.52363,   8.22526,   4.29385,   1.88164,   2.43060
   5.86241,   3.77761,   1.17351,   4.31348,   3.76906
   5.65303,   8.80914,   6.84565,   2.43521,   5.42338
   4.47371,   4.61855,   9.12148,   2.28104,   6.84198
   8.24290,   3.61970,   4.06603,   9.84650,   7.40187
   4.27268,   6.31806,   7.11133,   4.87977,   3.02711
   2.46024,   4.12528,   4.73074,   8.90154,   4.49088
   6.96977,   4.96095,   5.92210,   6.77762,   2.18341
   6.00942,   1.61791,   2.96497,   8.87968,   7.36676
   6.68728,   1.56944,   4.69010,   2.93175,   5.41148
   3.92605,   2.15502,   6.22738,   6.69328,   1.83128
   1.91151,   5.62878,   8.06135,   9.61535,   4.02903
   5.34185,   3.07287,   7.90707,   9.02146,   2.52787
   1.79523,   9.21975,   5.91787,   8.89216,   7.99812
   5.78886,   9.81457,   2.29154,   5.95554,   5.44346
   1.24674,   7.98114,   3.45576,   1.55013,   6.99883
   8.12238,   2.36242,   1.75925,   9.11173,   9.34003
   9.95867,   6.34037,   2.77207,   4.15190,   3.87247
   7.73475,   2.49771,   3.26897,   7.93671,   7.01529
   6.00928,   3.72776,   1.77488,   7.37792,   6.04974
   1.30671,   8.34540,   6.50735,   1.29384,   8.75922
   8.92524,   3.48333,   1.90203,   9.66973,   9.48428
   8.60041,   8.30607,   2.88366,   6.59955,   3.72753
   8.38171,   3.69712,   2.01425,   7.94006,   7.55386
   3.20872,   4.22684,   5.47356,   8.65146,   3.33701
   3.54544,   7.69940,   2.75154,   2.10499,   4.20397
   6.78102,   9.04805,   9.91664,   4.30823,   6.04927
   4.59427,   3.92750,   6.38529,   9.29027,   2.98052
   5.80731,   5.88366,   8.06019,   3.09887,   4.96191
   9.47308,   6.55622,   7.31722,   3.60709,   4.71945
   5.17792,   1.14624,   3.21626,   8.02848,   6.27789
   1.64157,   1.21805,   8.42223,   6.36211,   2.10320
   4.64071,   1.86922,   5.60660,   5.72445,   2.77400
   5.88648,   3.07150,   1.99199,   5.50340,   4.50046
   8.07799,   4.69951,   7.36696,   1.17912,   7.05006
   5.31034,   1.86319,   6.34804,   6.06069,   3.45910
   8.53954,   2.42132,   2.58686,   4.27924,   6.34797
   6.20203,   6.74812,   4.33465,   1.98918,   2.40820
   9.89228,   4.35008,   6.81591,   8.89715,   5.92009
   2.18576,   7.90081,   2.83598,   8.05494,   7.73947
   5.37692,   9.41198,   3.53227,   8.56358,   6.44948
   5.30028,   2.40932,   6.55915,   6.69406,   2.89411
   2.85955,   9.87177,   3.43257,   7.70505,   8.21128
   9.11205,   1.74178,   5.10530,   9.38157,   8.52099
   2.55586,   6.19579,   7.90015,   2.44433,   6.55859
   9.18536,   4.31345,   2.43203,   2.89946,   4.89428
   1.81911,   6.80786,   3.50280,   4.67220,   5.12397
   7.25306,   9.14544,   4.21385,   7.34046,   3.65469
   8.72281,   5.07053,   9.40530,   9.83139,   3.67706
   1.80150,   6.26560,   4.28403,   4.26105,   4.46417
   2.41959,   3.87448,   5.81175,   7.67237,   2.36191
   8.42668,   8.74000,   5.28204,   3.26854,   2.03773
   5.71598,   6.77823,   5.15515,   7.20219,   2.30624
   8.25909,   7.19092,   8.36068,   8.85993,   1.17908
   5.27825,   8.66111,   2.37685,   4.66210,   4.08241
   6.02947,   7.97984,   8.60640,   6.84263,   2.62960
   4.28805,   9.63029,   9.92673,   4.91215,   7.32704
   2.22449,   9.33226,   8.16463,   1.74109,   9.58030
   7.34791,   2.24350,   3.65834,   9.18597,   7.52395
   4.08298,   1.31898,   7.91583,   6.39328,   3.15561
   2.33256,   4.41155,   4.74892,   4.39015,   2.10972
   5.79825,   9.31379,   8.67703,   2.31164,   7.27167
   4.14971,   7.39897,   1.35290,   4.05399,   4.22535
   5.99532,   4.43538,   5.46822,   1.80922,   3.97765
   6.22242,   4.36192,   8.97987,   1.20696,   7.99247
   6.52643,   8.57291,   2.13910,   9.17819,   7.33055
   4.70651,   1.88649,   4.04097,   1.80025,   3.60185
   3.23501,   7.80707,   6.54074,   9.39184,   5.38818
   6.77546,   4.59957,   8.35512,   6.67068,   2.75170
   4.83423,   3.15054,   7.29345,   4.21251,   3.51098
   4.04598,   7.24449,   3.29396,   6.14171,   4.28254
   8.76796,   1.74872,   7.61037,   2.11588,   8.91398
   7.99456,   2.70501,   1.98927,   4.64075,   5.91689
   3.03811,   2.58855,   7.51162,   4.40389,   3.14007
   9.91920,   4.75260,   4.85561,   5.34867,   5.19008
   6.43005,   2.48262,   5.10901,   6.94999,   4.35562
   8.81155,   2.81327,   6.21712,   7.91049,   6.23273
   2.16234,   8.15944,   4.56542,   2.17851,   6.45465
   2.56266,   1.21095,   2.37875,   7.10705,   4.91772
   4.53087,   9.71542,   6.28520,   5.67724,   5.22007
   6.90896,   3.91674,   8.14275,   8.27217,   2.99501
   2.71702,   7.70219,   2.49441,   2.21794,   4.99283
   2.59709,   8.37284,   1.65177,   1.17608,   5.79531
   8.38717,   5.54100,   6.04428,   9.09010,   4.16866
   3.84064,   3.56243,   6.48857,   6.43345,   0.28362
   7.05656,   2.36783,   1.96333,   6.45545,   6.49332
   4.32295,   7.37619,   3.43074,   8.88227,   6.24831
   6.37175,   8.51136,   7.45271,   9.79086,   3.16937
   5.91052,   4.33326,   6.92311,   4.84988,   2.60500
   7.09316,   5.25902,   7.74036,   1.79846,   6.21854
   8.65600,   2.61706,   4.04803,   2.63732,   6.20152
   3.54547,   1.33386,   8.50935,   5.61758,   3.64055
   1.91896,   2.50322,   4.11848,   7.89933,   3.82573
   8.94133,   5.99421,   1.89298,   5.22274,   4.44666
   5.97109,   4.30620,   2.34368,   8.59272,   6.46702
   1.25993,   6.75281,   8.37796,   6.00173,   5.98483
   5.94367,   5.36601,   7.14111,   9.55348,   2.48057
   2.33207,   6.23397,   6.71302,   9.44805,   4.76499
   9.17213,   1.19908,   1.54897,   6.53767,   9.40513
   7.89810,   3.21849,   3.14595,   5.24412,   5.12845
   9.50136,   2.06772,   9.08248,   3.37683,   9.37088
   3.76870,   5.17138,   3.30450,   5.57530,   2.66909
   4.44123,   5.61334,   1.21822,   4.54123,   3.52366
   9.29292,   2.47630,   3.23656,   6.82390,   7.70294
   5.56228,   3.86451,   4.99907,   6.23126,   2.09780
   2.42151,   7.98262,   4.11069,   6.98067,   6.25801
   9.49105,   6.93190,   5.65844,   7.20692,   2.99116
   6.02238,   4.42429,   3.46488,   4.02401,   1.69308
   7.06387,   1.65981,   1.12608,   1.30404,   5.40699
   6.30979,   1.22537,   3.09814,   9.56728,   8.22807
   5.89804,   1.10380,   9.16100,   1.63606,   8.92241
   7.41991,   4.08012,   9.72478,   2.27590,   8.16334
   6.13040,   6.01731,   8.20662,   2.86978,   5.33804
   9.41284,   8.19614,   6.24551,   1.43102,   4.96585
   3.79345,   3.41265,   2.92456,   1.54112,   1.43489
   2.34913,   1.42054,   7.27553,   2.79467,   4.57607
   7.10171,   5.22219,   1.90069,   8.86106,   7.20967
   4.73373,   1.81036,   3.72989,   9.96534,   6.88672
   5.49354,   6.51840,   8.96500,   5.02501,   4.07110
   5.63743,   3.05571,   4.19108,   5.09028,   2.73384
   7.97875,   1.31664,   2.39920,   3.67665,   6.78347
   4.34776,   7.79175,   6.30457,   7.35256,   3.59991
   2.44965,   5.39784,   3.96355,   9.73604,   6.48178
   4.84626,   9.48793,   2.87141,   4.86925,   5.05336
   5.13486,   6.54136,   5.96270,   5.95218,   1.40654
   6.46384,   4.57234,   6.98359,   5.99271,   2.13533
   3.90156,   5.93413,   1.20876,   3.42675,   3.00846
   8.15300,   4.13235,   2.85703,   4.65387,   4.40389
   5.35650,   2.33040,   3.73761,   3.84718,   3.02808
   7.48376,   5.68724,   3.68778,   9.61325,   6.19182
   2.79360,   2.80773,   6.70385,   4.57185,   2.13204
   8.14168,   7.21805,   9.81817,   4.03221,   5.85922
   7.80118,   4.54658,   9.90618,   5.79493,   5.24355
   5.31969,   5.16464,   9.78153,   5.78751,   3.99702
   5.68232,   8.34678,   1.30876,   5.73007,   5.16211
   7.97405,   9.40622,   9.77831,   6.61622,   3.47130
   7.82971,   7.48248,   8.34172,   8.51200,   0.38674
   5.96038,   5.08960,   7.41720,   3.17830,   4.32741
   2.39785,   9.86211,   1.49103,   5.54683,   8.49498
   3.56455,   7.07554,   9.10714,   7.06889,   4.05974
   8.72588,   5.41779,   1.95591,   9.83852,   8.54862
   7.00723,   3.12288,   7.97648,   4.45456,   5.24329
   6.21558,   1.24082,   9.41667,   6.91003,   5.57059
   4.36976,   8.92205,   8.72365,   1.92156,   8.18485
   6.42486,   6.14770,   7.41919,   5.66218,   1.77874
   7.67746,   7.05507,   7.53022,   9.67734,   2.23550
   3.92277,   9.46908,   3.00473,   5.26415,   5.98886
   9.54623,   6.79290,   3.83686,   5.92109,   3.45324
   2.92679,   4.20110,   7.64160,   6.29694,   1.85256
   7.15266,   5.67328,   8.98076,   6.71405,   2.70676
   6.95273,   4.35660,   5.84963,   1.57798,   4.99870
   5.56368,   1.47926,   3.02588,   4.83597,   4.46754
   8.18028,   7.49432,   8.96684,   4.52282,   4.49666
   9.24279,   2.07428,   1.54751,   4.13997,   7.62289
   1.01208,   6.51112,   2.57490,   2.02269,   5.52670
   2.07671,   4.83620,   8.57180,   7.41889,   2.99064
   8.45427,   4.85968,   1.02365,   4.49160,   4.99477
   2.31442,   2.36823,   4.83419,   2.81880,   2.01611
   4.66051,   7.60121,   6.33334,   2.92805,   4.49930
   7.89570,   2.95333,   6.57571,   7.92917,   5.12434
   5.23936,   8.45777,   8.23846,   9.76495,   3.56207
   9.95269,   7.31315,   7.50154,   3.13987,   5.09817
   4.26695,   6.13131,   9.70037,   1.94203,   7.97920
   3.32266,   7.14200,   3.18547,   8.74242,   6.74292
   4.39882,   8.77662,   8.94943,   3.80102,   6.75806
   2.38087,   2.66086,   7.36416,   9.99425,   2.64495
   4.64557,   7.11017,   6.82715,   4.06489,   3.70194
   1.97643,   4.80692,   1.98245,   5.72079,   4.68902
   7.59985,   3.57289,   7.73281,   4.69435,   5.04467
   9.27575,   8.58684,   9.84359,   2.99616,   6.88200
   8.56591,   3.67519,   8.45223,   6.22535,   5.37384
   1.15843,   7.92919,   5.36475,   5.08732,   6.77644
   8.38551,   3.34411,   9.77741,   7.35147,   5.59472
   7.24513,   7.79376,   4.33904,   6.52079,   2.24967
   1.27966,   2.79221,   7.94634,   3.74097,   4.46911
   8.39732,   5.27858,   1.49605,   7.74030,   6.97977
   7.62990,   8.62144,   7.07844,   4.97144,   2.32864
   3.02340,   2.34242,   7.87049,   9.19473,   1.48908
   7.41333,   5.54188,   3.75726,   3.42246,   1.90116
   6.28776,   9.55690,   5.43757,   2.82860,   4.18258
   2.04587,   9.33502,   6.39325,   8.69682,   7.64448
   1.27218,   9.17645,   3.29566,   7.14753,   8.79286
   1.06238,   1.17502,   9.11212,   3.23004,   5.88316
   3.26815,   9.98698,   9.97365,   2.38024,  10.13916
   3.17903,   4.01261,   1.17055,   3.50939,   2.48294
   9.89101,   4.36203,   8.00735,   9.84576,   5.82660
   7.08242,   5.51730,   8.65193,   9.22109,   1.66540
   6.67368,   5.24231,   5.16476,   4.31250,   1.66588
   9.92700,   1.19437,   5.85305,   1.00839,   9.98647
   9.77799,   2.67279,   4.68770,   8.54258,   8.08355
   4.11095,   6.18328,   5.03365,   9.59493,   5.00997
   3.96481,   4.16929,   3.14742,   4.34483,   1.21475
   1.03907,   5.79148,   1.03015,   1.61232,   4.78794
   9.06000,   9.68643,   7.49310,   3.71232,   3.83232
   8.32078,   2.15026,   8.81528,   6.51122,   6.58666
   5.60650,   9.55490,   4.70613,   2.43769,   4.55365
   8.07181,   2.28626,   3.72584,   6.79649,   6.54992
   2.64607,   4.99474,   2.06751,   4.12023,   3.11928
   3.96773,   4.84544,   8.11925,   9.62292,   1.74109
   1.00864,   5.30214,   1.93227,   3.88178,   4.71537
   8.32000,   6.73606,   9.78954,   5.34570,   4.71769
   1.23746,   1.04059,   5.26085,   3.91653,   1.35867
   8.46480,   6.80531,   7.98369,   7.25682,   1.81170
   3.39355,   6.79883,   7.57756,   2.38831,   6.20679
   1.77759,   8.63697,   7.34950,   1.62933,   8.93148
   5.27804,   5.09821,   5.95153,   6.59654,   0.66962
   6.12180,   3.43195,   5.36128,   6.89038,   3.09409
   1.20871,   7.88181,   7.20365,   2.41012,   8.21634
   2.58050,   4.98993,   9.41126,   7.26840,   3.22447
   9.70056,   8.92320,   3.05820,   1.83905,   1.44590
   3.98827,   7.47828,   4.19657,   4.24946,   3.49041
   2.25572,   2.25162,   8.71439,   2.09497,   6.61941
   3.46034,   3.10541,   9.74297,   1.06872,   8.68151
   1.71234,   5.18006,   9.10194,   9.66900,   3.51377
   9.94347,   8.17657,   5.00003,   6.74050,   2.48016
   3.34127,   6.32155,   5.89145,   7.52745,   3.39978
   1.64981,   1.13857,   5.28838,   1.95275,   3.37458
   7.39364,   6.53486,   4.00488,   7.22101,   3.32881
   2.88270,   1.78008,   6.21255,   2.06469,   4.29191
   9.45654,   3.03789,   2.87005,   9.17943,   9.00041
   1.89551,   7.38132,   7.34626,   7.21967,   5.48727
   4.70457,   4.07700,   9.81037,   6.34309,   3.52362
   9.53630,   3.16893,   6.74830,   5.39746,   6.50908
   9.58198,   2.03628,   1.33499,   2.88114,   7.70248
   6.40384,   7.05860,   6.79146,   3.42969,   3.42494
   8.51657,   6.65759,   5.86742,   1.97642,   4.31227
   9.35927,   4.70509,   8.81445,   6.69757,   5.11298
   6.09979,   3.11288,   5.68020,   7.70872,   3.61061
   2.62087,   9.02317,   3.94681,   4.35681,   6.41542
   2.79088,   2.00453,   9.90841,   2.44175,   7.50796
   1.75787,   8.38675,   6.31357,   6.01039,   6.63581
   6.47909,   5.85573,   4.22699,   3.83021,   0.73893
   8.00718,   6.24777,   5.81074,   8.31492,   3.06046
   1.54680,   9.74370,   2.97305,   2.82477,   8.19825
   8.48050,   6.99944,   3.35047,   9.38998,   6.21846
   4.17704,   2.39136,   7.46568,   9.80282,   2.94124
   4.28258,   9.04300,   5.66820,   3.88527,   5.08334
   6.49793,   3.38653,   2.40963,   3.55121,   3.31421
   7.32881,   9.50918,   4.70305,   6.33503,   2.72348
   8.06211,   7.37512,   4.90198,   6.19999,   1.46859
   3.38957,   9.51134,   2.28476,   5.11298,   6.74351
   5.54609,   4.39155,   5.45469,   1.67043,   3.95646
   7.54285,   9.46238,   9.83002,   7.53504,   2.99192
   5.78152,   5.45963,   4.64563,   9.66337,   5.02805
   4.04793,   9.32235,   1.60619,   2.06314,   5.29418
   1.09496,   7.20222,   4.90431,   2.67960,   6.49984
   9.37324,   2.70433,   6.62261,   3.46696,   7.37784
   7.24205,   8.07184,   1.40955,   1.51164,   0.83604
   5.72888,   2.96632,   2.09105,   7.90113,   6.43341
   7.20309,   3.28069,   1.27524,   2.65940,   4.15946
   1.86324,   3.86347,   6.62825,   3.35541,   3.83568
   6.12576,   1.06943,   5.83924,   4.58707,   5.20907
   7.87380,   5.07898,   7.35662,   6.86858,   2.83712
   7.84649,   5.36371,   8.64415,   8.68281,   2.48308
   1.11539,   8.76817,   1.42289,   5.66458,   8.74969
   5.19319,   6.39560,   7.88439,   4.69909,   3.40469
   6.41758,   5.85915,   2.83200,   3.18185,   0.65897
   5.47831,   1.88541,   6.88450,   3.12750,   5.19846
   5.07875,   3.77106,   5.73317,   6.74891,   1.65583
   1.00705,   2.95835,   3.55679,   3.48101,   1.95277
   7.60598,   3.07514,   5.66192,   9.96405,   6.24794
   1.64300,   6.99010,   7.07027,   5.22554,   5.65636
   9.13623,   8.76895,   2.51240,   2.67723,   0.40257
   3.24603,   6.40537,   8.06996,   1.75376,   7.06229
   1.20982,   3.22915,   4.84444,   6.71431,   2.75211
   9.40710,   6.24834,   4.19596,   3.12306,   3.33600
   1.15702,   7.34585,   6.81350,   7.65708,   6.24606
   4.88142,   4.35235,   6.80202,   4.97159,   1.90536
   5.85170,   1.11838,   1.64714,   6.98392,   7.13341
