x1,x2,x3,x4,y1
   9.67408,   7.25437,   5.98122,   5.11613,   2.79707
   7.41963,   7.02910,   2.20756,   7.40585,  -0.07513
   1.07059,   6.09697,   6.82543,   3.92358,  -1.73213
   5.92637,   9.48260,   2.24219,   8.43519,   0.57423
   1.08920,   2.89061,   5.96382,   8.16004,   0.82023
   7.07322,   2.45176,   2.97333,   8.58873,  -0.82300
   9.02987,   2.44405,   4.95458,   2.93462,   3.26037
   2.86688,   8.95574,   8.54952,   6.90369,  -3.69959
   6.96573,   9.21635,   5.81362,   8.90969,   0.72693
   7.29501,   8.21865,   7.43236,   8.70775,   0.72420
   4.55664,   6.92902,   1.67637,   8.71825,   0.33690
   7.95900,   1.20457,   5.96075,   7.35093,  -4.85867
   8.25547,   4.72799,   2.58244,   3.97525,  -2.53265
   1.89812,   3.59034,   9.79090,   4.20877,  -0.30315
   4.37517,   4.24094,   2.45726,   8.79305,  -0.02119
   8.25360,   3.56086,   4.73744,   4.85280, -40.67979
   1.10010,   8.64424,   7.05714,   9.04498,   3.79515
   6.79059,   1.54287,   1.55084,   8.50317,  -0.75481
   3.86634,   7.98230,   8.25229,   3.69363,  -0.90289
   5.93879,   2.21203,   1.78167,   3.97279,  -1.70085
   7.64246,   5.06749,   9.88540,   4.63360,   0.49030
   6.22424,   7.23824,   6.58565,   9.76898,   0.31854
   3.85798,   4.77162,   6.83705,   8.49387,   0.55144
   2.53207,   9.47831,   5.90929,   1.30597,  -1.50896
   7.65147,   9.51548,   5.33818,   2.69931,  -0.70637
   3.47519,   3.39639,   8.13522,   6.46050,   0.04705
   3.04989,   4.58504,   9.47086,   9.23727,  -6.57188
   1.45454,   9.01221,   3.39843,   8.56334,   1.46327
   3.72364,   2.49362,   6.81113,   6.83287, -56.58638
   8.32060,   3.78002,   6.36243,   2.43136,   1.15505
   5.30529,   6.47586,   9.78478,   3.73132,  -0.19337
   5.21540,   6.41549,   7.81564,   7.67435,  -8.49337
   7.17894,   6.61569,   7.14134,   8.06861,  -0.60742
   6.58747,   9.92437,   9.97384,   3.44722,  -0.51128
   7.47850,   5.84090,   5.16609,   6.38887,  -1.33924
   9.13180,   8.47512,   8.02939,   2.92275,   0.12859
   8.28730,   4.95582,   2.29017,   5.94984,  -0.91032
   4.18790,   5.79536,   1.97290,   9.09488,   0.22570
   4.89731,   5.15209,   6.49636,   2.45308,  -0.06301
   8.89487,   5.47449,   6.74918,   6.75626,-482.81766
   3.96653,   1.18714,   9.15080,   4.87871,   0.65059
   6.02254,   7.39184,   8.28531,   8.01491,  -5.06401
   2.59171,   8.66376,   6.58254,   4.71046,  -3.24348
   9.98304,   9.90426,   8.76120,   4.00922,   0.01658
   3.72815,   4.78082,   5.13644,   3.72279,  -0.74464
   2.30897,   6.88946,   6.41896,   2.29285,  -1.11012
   5.38209,   5.07742,   1.66123,   1.67744, -18.78884
   6.01891,   6.73542,   7.26599,   9.26198,   0.35897
   3.67836,   2.31283,   4.30904,   8.53527,  -0.32311
   2.27826,   3.95713,   9.74919,   1.48738,  -0.20321
   2.37135,   3.31080,   3.96006,   9.15657,   0.18078
   1.20214,   3.40588,   8.28170,   6.58865,  -1.30164
   3.63214,   4.52453,   7.91870,   9.54499,   0.54873
   8.46150,   1.72412,   5.60980,   2.51274,   2.17541
   5.20534,   1.42016,   8.22581,   8.03236,  19.56670
   6.07157,   9.73368,   9.12788,   1.51801,  -0.48123
   5.04038,   1.85589,   3.81484,   7.46183,  -0.87318
   1.73391,   6.25876,   4.74987,   8.72481,   1.13834
   2.71075,   7.32950,   5.79610,   1.74338,  -1.13967
   4.23675,   8.45059,   6.45408,   8.77722,   1.81385
   4.26288,   5.32119,   3.60013,   1.20462,  -0.44179
   3.82516,   9.40821,   5.92590,   3.60703,  -2.40766
   2.27236,   1.62834,   9.89540,   3.80969,   0.10582
   7.85304,   4.76594,   5.96455,   5.09331,   3.54336
   4.52915,   5.21367,   5.31680,   2.71220,  -0.26281
   2.50509,   5.52912,   4.00345,   6.52841,   1.19765
   6.88378,   1.06711,   4.72030,   2.87422,   3.15082
   7.88327,   5.69918,   8.22092,   6.86713,   1.61332
   9.48193,   8.78470,   4.96362,   7.02932,  -0.33753
   3.73352,   8.53856,   6.41649,   4.01554,  -2.00131
   2.68581,   2.05960,   6.53492,   2.07100,   0.14028
   2.60636,   1.09965,   1.83583,   8.00466,  -0.24424
   5.64111,   3.59345,   9.93177,   8.91741,   2.01867
   8.19407,   4.39075,   7.20753,   5.98965,   3.12292
   1.29061,   7.96782,   6.21585,   7.76863,   4.30015
   5.17205,   4.93294,   3.13627,   3.09387,   5.63899
   9.27318,   7.05125,   5.42607,   9.27070,  -0.57793
   5.64830,   9.11818,   1.93860,   4.00606,   1.67833
   9.83978,   2.50797,   5.14399,   1.91037,   2.26737
   1.01176,   2.28167,   3.24910,   5.88197,   0.48233
   1.66373,   9.17951,   4.45853,   9.22833,   1.57570
   6.80119,   8.25797,   2.88162,   2.76441, -12.42826
   5.69003,   2.61769,   3.40229,   8.05495,  -0.66034
